Subject	Pair	Vowel	V	Length	Trial	Response	PrelimTotalF	SPETotalF	PrelimFrisch	SPEFrisch	LuceD
JY36H	"cape,grave"	ei	e	long	30	4	2	4	0.364	0.283	5.149240681
KB4F	"cape,grave"	ei	e	long	26	2	2	4	0.364	0.283	5.149240681
KI71L	"cape,grave"	ei	e	long	87	2	2	4	0.364	0.283	5.149240681
KK92R	"cape,grave"	ei	e	long	96	5	2	4	0.364	0.283	5.149240681
KQ37E	"cape,grave"	ei	e	long	53	1	2	4	0.364	0.283	5.149240681
KQ52J	"cape,grave"	ei	e	long	78	3	2	4	0.364	0.283	5.149240681
KR28H	"cape,grave"	ei	e	long	69	6	2	4	0.364	0.283	5.149240681
KS15D	"cape,grave"	ei	e	long	10	1	2	4	0.364	0.283	5.149240681
LC70W	"cape,grave"	ei	e	long	44	2	2	4	0.364	0.283	5.149240681
LQ40Z	"cape,grave"	ei	e	long	38	4	2	4	0.364	0.283	5.149240681
LT30W	"cape,grave"	ei	e	long	80	1	2	4	0.364	0.283	5.149240681
LY2O	"cape,grave"	ei	e	long	88	4	2	4	0.364	0.283	5.149240681
LY53Q	"cape,grave"	ei	e	long	35	3	2	4	0.364	0.283	5.149240681
LZ43Z	"cape,grave"	ei	e	long	65	2	2	4	0.364	0.283	5.149240681
MC41U	"cape,grave"	ei	e	long	43	3	2	4	0.364	0.283	5.149240681
MO73Z	"cape,grave"	ei	e	long	30	2	2	4	0.364	0.283	5.149240681
NX13O	"cape,grave"	ei	e	long	47	2	2	4	0.364	0.283	5.149240681
NZ20B	"cape,grave"	ei	e	long	16	5	2	4	0.364	0.283	5.149240681
OG60T	"cape,grave"	ei	e	long	96	1	2	4	0.364	0.283	5.149240681
ON3K	"cape,grave"	ei	e	long	63	1	2	4	0.364	0.283	5.149240681
ON74R	"cape,grave"	ei	e	long	87	5	2	4	0.364	0.283	5.149240681
OQ69Y	"cape,grave"	ei	e	long	96	3	2	4	0.364	0.283	5.149240681
OR11R	"cape,grave"	ei	e	long	59	3	2	4	0.364	0.283	5.149240681
OS26T	"cape,grave"	ei	e	long	28	1	2	4	0.364	0.283	5.149240681
PE14D	"cape,grave"	ei	e	long	16	2	2	4	0.364	0.283	5.149240681
PQ27D	"cape,grave"	ei	e	long	52	1	2	4	0.364	0.283	5.149240681
PW18G	"cape,grave"	ei	e	long	64	2	2	4	0.364	0.283	5.149240681
PX84R	"cape,grave"	ei	e	long	66	5	2	4	0.364	0.283	5.149240681
QR21P	"cape,grave"	ei	e	long	14	5	2	4	0.364	0.283	5.149240681
QW31L	"cape,grave"	ei	e	long	83	4	2	4	0.364	0.283	5.149240681
RB39H	"cape,grave"	ei	e	long	67	3	2	4	0.364	0.283	5.149240681
RL68G	"cape,grave"	ei	e	long	27	2	2	4	0.364	0.283	5.149240681
SG77E	"cape,grave"	ei	e	long	86	2	2	4	0.364	0.283	5.149240681
SK19G	"cape,grave"	ei	e	long	6	4	2	4	0.364	0.283	5.149240681
SK66K	"cape,grave"	ei	e	long	96	3	2	4	0.364	0.283	5.149240681
SQ87Z	"cape,grave"	ei	e	long	67	1	2	4	0.364	0.283	5.149240681
ST99W	"cape,grave"	ei	e	long	14	1	2	4	0.364	0.283	5.149240681
TE72Y	"cape,grave"	ei	e	long	59	2	2	4	0.364	0.283	5.149240681
TG10Q	"cape,grave"	ei	e	long	92	1	2	4	0.364	0.283	5.149240681
TK67C	"cape,grave"	ei	e	long	28	2	2	4	0.364	0.283	5.149240681
WT24N	"cape,grave"	ei	e	long	50	1	2	4	0.364	0.283	5.149240681
XC35E	"cape,grave"	ei	e	long	33	4	2	4	0.364	0.283	5.149240681
XG23P	"cape,grave"	ei	e	long	62	2	2	4	0.364	0.283	5.149240681
XL12Q	"cape,grave"	ei	e	long	38	5	2	4	0.364	0.283	5.149240681
XQ79R	"cape,grave"	ei	e	long	60	1	2	4	0.364	0.283	5.149240681
XS38P	"cape,grave"	ei	e	long	57	1	2	4	0.364	0.283	5.149240681
XS96W	"cape,grave"	ei	e	long	30	1	2	4	0.364	0.283	5.149240681
YD48I	"cape,grave"	ei	e	long	80	5	2	4	0.364	0.283	5.149240681
YK76J	"cape,grave"	ei	e	long	51	4	2	4	0.364	0.283	5.149240681
YN47M	"cape,grave"	ei	e	long	88	5	2	4	0.364	0.283	5.149240681
YU22I	"cape,grave"	ei	e	long	79	3	2	4	0.364	0.283	5.149240681
ZZ5V	"cape,grave"	ei	e	long	20	3	2	4	0.364	0.283	5.149240681
AM25Y	"knave,lathe"	ei	e	long	86	5	2	3	0.455	0.298	1.028039945
AR82M	"knave,lathe"	ei	e	long	73	7	2	3	0.455	0.298	1.028039945
AY9B	"knave,lathe"	ei	e	long	91	3	2	3	0.455	0.298	1.028039945
BA89W	"knave,lathe"	ei	e	long	50	2	2	3	0.455	0.298	1.028039945
BS90M	"knave,lathe"	ei	e	long	82	3	2	3	0.455	0.298	1.028039945
BU78I	"knave,lathe"	ei	e	long	77	3	2	3	0.455	0.298	1.028039945
BW95G	"knave,lathe"	ei	e	long	45	5	2	3	0.455	0.298	1.028039945
CK44O	"knave,lathe"	ei	e	long	37	5	2	3	0.455	0.298	1.028039945
CM34Z	"knave,lathe"	ei	e	long	24	5	2	3	0.455	0.298	1.028039945
DF61Q	"knave,lathe"	ei	e	long	14	2	2	3	0.455	0.298	1.028039945
DR17G	"knave,lathe"	ei	e	long	10	4	2	3	0.455	0.298	1.028039945
EK1N	"knave,lathe"	ei	e	long	67	5	2	3	0.455	0.298	1.028039945
ES29S	"knave,lathe"	ei	e	long	48	5	2	3	0.455	0.298	1.028039945
FJ83B	"knave,lathe"	ei	e	long	48	6	2	3	0.455	0.298	1.028039945
FU75W	"knave,lathe"	ei	e	long	41	5	2	3	0.455	0.298	1.028039945
FV16X	"knave,lathe"	ei	e	long	80	2	2	3	0.455	0.298	1.028039945
IF59C	"knave,lathe"	ei	e	long	32	6	2	3	0.455	0.298	1.028039945
JD94A	"knave,lathe"	ei	e	long	70	3	2	3	0.455	0.298	1.028039945
JE33O	"knave,lathe"	ei	e	long	86	7	2	3	0.455	0.298	1.028039945
JV42B	"knave,lathe"	ei	e	long	78	4	2	3	0.455	0.298	1.028039945
JY36H	"knave,lathe"	ei	e	long	53	6	2	3	0.455	0.298	1.028039945
KB4F	"knave,lathe"	ei	e	long	27	4	2	3	0.455	0.298	1.028039945
KI71L	"knave,lathe"	ei	e	long	32	3	2	3	0.455	0.298	1.028039945
KK92R	"knave,lathe"	ei	e	long	44	7	2	3	0.455	0.298	1.028039945
KQ37E	"knave,lathe"	ei	e	long	7	5	2	3	0.455	0.298	1.028039945
KQ52J	"knave,lathe"	ei	e	long	62	6	2	3	0.455	0.298	1.028039945
KR28H	"knave,lathe"	ei	e	long	55	6	2	3	0.455	0.298	1.028039945
KS15D	"knave,lathe"	ei	e	long	38	2	2	3	0.455	0.298	1.028039945
LC70W	"knave,lathe"	ei	e	long	60	6	2	3	0.455	0.298	1.028039945
LQ40Z	"knave,lathe"	ei	e	long	23	5	2	3	0.455	0.298	1.028039945
LT30W	"knave,lathe"	ei	e	long	18	5	2	3	0.455	0.298	1.028039945
LY2O	"knave,lathe"	ei	e	long	53	6	2	3	0.455	0.298	1.028039945
LY53Q	"knave,lathe"	ei	e	long	13	6	2	3	0.455	0.298	1.028039945
LZ43Z	"knave,lathe"	ei	e	long	33	4	2	3	0.455	0.298	1.028039945
MC41U	"knave,lathe"	ei	e	long	81	5	2	3	0.455	0.298	1.028039945
MO73Z	"knave,lathe"	ei	e	long	94	4	2	3	0.455	0.298	1.028039945
NX13O	"knave,lathe"	ei	e	long	27	7	2	3	0.455	0.298	1.028039945
NZ20B	"knave,lathe"	ei	e	long	66	6	2	3	0.455	0.298	1.028039945
OG60T	"knave,lathe"	ei	e	long	21	2	2	3	0.455	0.298	1.028039945
ON3K	"knave,lathe"	ei	e	long	36	3	2	3	0.455	0.298	1.028039945
ON74R	"knave,lathe"	ei	e	long	22	6	2	3	0.455	0.298	1.028039945
OQ69Y	"knave,lathe"	ei	e	long	87	5	2	3	0.455	0.298	1.028039945
OR11R	"knave,lathe"	ei	e	long	32	5	2	3	0.455	0.298	1.028039945
OS26T	"knave,lathe"	ei	e	long	41	5	2	3	0.455	0.298	1.028039945
PE14D	"knave,lathe"	ei	e	long	71	7	2	3	0.455	0.298	1.028039945
PQ27D	"knave,lathe"	ei	e	long	69	6	2	3	0.455	0.298	1.028039945
PW18G	"knave,lathe"	ei	e	long	54	6	2	3	0.455	0.298	1.028039945
PX84R	"knave,lathe"	ei	e	long	33	7	2	3	0.455	0.298	1.028039945
QR21P	"knave,lathe"	ei	e	long	40	7	2	3	0.455	0.298	1.028039945
QW31L	"knave,lathe"	ei	e	long	34	6	2	3	0.455	0.298	1.028039945
RB39H	"knave,lathe"	ei	e	long	57	5	2	3	0.455	0.298	1.028039945
RL68G	"knave,lathe"	ei	e	long	94	4	2	3	0.455	0.298	1.028039945
SG77E	"knave,lathe"	ei	e	long	44	5	2	3	0.455	0.298	1.028039945
SK19G	"knave,lathe"	ei	e	long	56	6	2	3	0.455	0.298	1.028039945
SK66K	"knave,lathe"	ei	e	long	39	5	2	3	0.455	0.298	1.028039945
SQ87Z	"knave,lathe"	ei	e	long	11	1	2	3	0.455	0.298	1.028039945
ST99W	"knave,lathe"	ei	e	long	13	1	2	3	0.455	0.298	1.028039945
TE72Y	"knave,lathe"	ei	e	long	12	6	2	3	0.455	0.298	1.028039945
TG10Q	"knave,lathe"	ei	e	long	47	6	2	3	0.455	0.298	1.028039945
TK67C	"knave,lathe"	ei	e	long	6	5	2	3	0.455	0.298	1.028039945
WT24N	"knave,lathe"	ei	e	long	82	3	2	3	0.455	0.298	1.028039945
XC35E	"knave,lathe"	ei	e	long	57	6	2	3	0.455	0.298	1.028039945
XG23P	"knave,lathe"	ei	e	long	89	7	2	3	0.455	0.298	1.028039945
XL12Q	"knave,lathe"	ei	e	long	16	6	2	3	0.455	0.298	1.028039945
XQ79R	"knave,lathe"	ei	e	long	9	2	2	3	0.455	0.298	1.028039945
XS38P	"knave,lathe"	ei	e	long	38	6	2	3	0.455	0.298	1.028039945
XS96W	"knave,lathe"	ei	e	long	6	7	2	3	0.455	0.298	1.028039945
YD48I	"knave,lathe"	ei	e	long	62	6	2	3	0.455	0.298	1.028039945
YK76J	"knave,lathe"	ei	e	long	41	6	2	3	0.455	0.298	1.028039945
YN47M	"knave,lathe"	ei	e	long	79	6	2	3	0.455	0.298	1.028039945
YU22I	"knave,lathe"	ei	e	long	95	6	2	3	0.455	0.298	1.028039945
ZZ5V	"knave,lathe"	ei	e	long	42	7	2	3	0.455	0.298	1.028039945
AM25Y	"robe,loaf"	o	o	long	54	1	2	4	0.364	0.26	3.125076559
AR82M	"robe,loaf"	o	o	long	65	3	2	4	0.364	0.26	3.125076559
AY9B	"robe,loaf"	o	o	long	7	3	2	4	0.364	0.26	3.125076559
BA89W	"robe,loaf"	o	o	long	18	1	2	4	0.364	0.26	3.125076559
BS90M	"robe,loaf"	o	o	long	48	1	2	4	0.364	0.26	3.125076559
BU78I	"robe,loaf"	o	o	long	18	5	2	4	0.364	0.26	3.125076559
BW95G	"robe,loaf"	o	o	long	48	3	2	4	0.364	0.26	3.125076559
CK44O	"robe,loaf"	o	o	long	9	3	2	4	0.364	0.26	3.125076559
CM34Z	"robe,loaf"	o	o	long	95	5	2	4	0.364	0.26	3.125076559
DF61Q	"robe,loaf"	o	o	long	83	4	2	4	0.364	0.26	3.125076559
DR17G	"robe,loaf"	o	o	long	30	4	2	4	0.364	0.26	3.125076559
EK1N	"robe,loaf"	o	o	long	23	3	2	4	0.364	0.26	3.125076559
ES29S	"robe,loaf"	o	o	long	87	2	2	4	0.364	0.26	3.125076559
FJ83B	"robe,loaf"	o	o	long	20	2	2	4	0.364	0.26	3.125076559
FU75W	"robe,loaf"	o	o	long	66	2	2	4	0.364	0.26	3.125076559
FV16X	"robe,loaf"	o	o	long	39	1	2	4	0.364	0.26	3.125076559
IF59C	"robe,loaf"	o	o	long	33	3	2	4	0.364	0.26	3.125076559
JD94A	"robe,loaf"	o	o	long	78	3	2	4	0.364	0.26	3.125076559
JE33O	"robe,loaf"	o	o	long	10	1	2	4	0.364	0.26	3.125076559
JV42B	"robe,loaf"	o	o	long	65	2	2	4	0.364	0.26	3.125076559
JY36H	"robe,loaf"	o	o	long	32	1	2	4	0.364	0.26	3.125076559
KB4F	"robe,loaf"	o	o	long	28	1	2	4	0.364	0.26	3.125076559
KI71L	"robe,loaf"	o	o	long	49	1	2	4	0.364	0.26	3.125076559
KK92R	"robe,loaf"	o	o	long	85	6	2	4	0.364	0.26	3.125076559
KQ37E	"robe,loaf"	o	o	long	27	1	2	4	0.364	0.26	3.125076559
KQ52J	"robe,loaf"	o	o	long	53	2	2	4	0.364	0.26	3.125076559
KR28H	"robe,loaf"	o	o	long	87	5	2	4	0.364	0.26	3.125076559
KS15D	"robe,loaf"	o	o	long	18	2	2	4	0.364	0.26	3.125076559
LC70W	"robe,loaf"	o	o	long	68	4	2	4	0.364	0.26	3.125076559
LQ40Z	"robe,loaf"	o	o	long	21	3	2	4	0.364	0.26	3.125076559
LT30W	"robe,loaf"	o	o	long	7	4	2	4	0.364	0.26	3.125076559
LY2O	"robe,loaf"	o	o	long	77	3	2	4	0.364	0.26	3.125076559
LY53Q	"robe,loaf"	o	o	long	77	3	2	4	0.364	0.26	3.125076559
LZ43Z	"robe,loaf"	o	o	long	23	3	2	4	0.364	0.26	3.125076559
MC41U	"robe,loaf"	o	o	long	54	2	2	4	0.364	0.26	3.125076559
MO73Z	"robe,loaf"	o	o	long	45	3	2	4	0.364	0.26	3.125076559
NX13O	"robe,loaf"	o	o	long	62	3	2	4	0.364	0.26	3.125076559
NZ20B	"robe,loaf"	o	o	long	13	3	2	4	0.364	0.26	3.125076559
OG60T	"robe,loaf"	o	o	long	18	2	2	4	0.364	0.26	3.125076559
ON3K	"robe,loaf"	o	o	long	49	2	2	4	0.364	0.26	3.125076559
OQ69Y	"robe,loaf"	o	o	long	44	4	2	4	0.364	0.26	3.125076559
OR11R	"robe,loaf"	o	o	long	29	2	2	4	0.364	0.26	3.125076559
OS26T	"robe,loaf"	o	o	long	78	2	2	4	0.364	0.26	3.125076559
PE14D	"robe,loaf"	o	o	long	33	4	2	4	0.364	0.26	3.125076559
PQ27D	"robe,loaf"	o	o	long	79	2	2	4	0.364	0.26	3.125076559
PW18G	"robe,loaf"	o	o	long	52	2	2	4	0.364	0.26	3.125076559
PX84R	"robe,loaf"	o	o	long	88	4	2	4	0.364	0.26	3.125076559
QR21P	"robe,loaf"	o	o	long	57	6	2	4	0.364	0.26	3.125076559
QW31L	"robe,loaf"	o	o	long	50	1	2	4	0.364	0.26	3.125076559
RB39H	"robe,loaf"	o	o	long	26	2	2	4	0.364	0.26	3.125076559
RL68G	"robe,loaf"	o	o	long	20	3	2	4	0.364	0.26	3.125076559
SG77E	"robe,loaf"	o	o	long	56	3	2	4	0.364	0.26	3.125076559
SK19G	"robe,loaf"	o	o	long	87	2	2	4	0.364	0.26	3.125076559
SK66K	"robe,loaf"	o	o	long	42	2	2	4	0.364	0.26	3.125076559
SQ87Z	"robe,loaf"	o	o	long	17	1	2	4	0.364	0.26	3.125076559
ST99W	"robe,loaf"	o	o	long	44	1	2	4	0.364	0.26	3.125076559
TE72Y	"robe,loaf"	o	o	long	77	5	2	4	0.364	0.26	3.125076559
TG10Q	"robe,loaf"	o	o	long	70	2	2	4	0.364	0.26	3.125076559
TK67C	"robe,loaf"	o	o	long	67	3	2	4	0.364	0.26	3.125076559
WT24N	"robe,loaf"	o	o	long	78	4	2	4	0.364	0.26	3.125076559
XC35E	"robe,loaf"	o	o	long	59	3	2	4	0.364	0.26	3.125076559
XG23P	"robe,loaf"	o	o	long	13	2	2	4	0.364	0.26	3.125076559
XL12Q	"robe,loaf"	o	o	long	76	3	2	4	0.364	0.26	3.125076559
XQ79R	"robe,loaf"	o	o	long	21	1	2	4	0.364	0.26	3.125076559
XS38P	"robe,loaf"	o	o	long	7	1	2	4	0.364	0.26	3.125076559
XS96W	"robe,loaf"	o	o	long	28	3	2	4	0.364	0.26	3.125076559
YD48I	"robe,loaf"	o	o	long	53	4	2	4	0.364	0.26	3.125076559
YK76J	"robe,loaf"	o	o	long	35	3	2	4	0.364	0.26	3.125076559
YN47M	"robe,loaf"	o	o	long	69	5	2	4	0.364	0.26	3.125076559
YU22I	"robe,loaf"	o	o	long	20	4	2	4	0.364	0.26	3.125076559
ZZ5V	"robe,loaf"	o	o	long	47	1	2	4	0.364	0.26	3.125076559
AM25Y	"cube,hoove"	u	u	long	16	3	1	3	0.517	0.396	1.808500013
AR82M	"cube,hoove"	u	u	long	27	1	1	3	0.517	0.396	1.808500013
AY9B	"cube,hoove"	u	u	long	40	2	1	3	0.517	0.396	1.808500013
BA89W	"cube,hoove"	u	u	long	33	3	1	3	0.517	0.396	1.808500013
BS90M	"cube,hoove"	u	u	long	89	2	1	3	0.517	0.396	1.808500013
BU78I	"cube,hoove"	u	u	long	49	5	1	3	0.517	0.396	1.808500013
BW95G	"cube,hoove"	u	u	long	31	3	1	3	0.517	0.396	1.808500013
CK44O	"cube,hoove"	u	u	long	82	4	1	3	0.517	0.396	1.808500013
CM34Z	"cube,hoove"	u	u	long	73	4	1	3	0.517	0.396	1.808500013
DF61Q	"cube,hoove"	u	u	long	19	4	1	3	0.517	0.396	1.808500013
DR17G	"cube,hoove"	u	u	long	68	4	1	3	0.517	0.396	1.808500013
EK1N	"cube,hoove"	u	u	long	53	2	1	3	0.517	0.396	1.808500013
ES29S	"cube,hoove"	u	u	long	24	4	1	3	0.517	0.396	1.808500013
FJ83B	"cube,hoove"	u	u	long	92	4	1	3	0.517	0.396	1.808500013
FU75W	"cube,hoove"	u	u	long	72	3	1	3	0.517	0.396	1.808500013
FV16X	"cube,hoove"	u	u	long	44	2	1	3	0.517	0.396	1.808500013
IF59C	"cube,hoove"	u	u	long	36	4	1	3	0.517	0.396	1.808500013
JD94A	"cube,hoove"	u	u	long	69	2	1	3	0.517	0.396	1.808500013
JE33O	"cube,hoove"	u	u	long	82	2	1	3	0.517	0.396	1.808500013
JV42B	"cube,hoove"	u	u	long	10	1	1	3	0.517	0.396	1.808500013
JY36H	"cube,hoove"	u	u	long	41	4	1	3	0.517	0.396	1.808500013
KB4F	"cube,hoove"	u	u	long	92	5	1	3	0.517	0.396	1.808500013
KI71L	"cube,hoove"	u	u	long	10	1	1	3	0.517	0.396	1.808500013
KK92R	"cube,hoove"	u	u	long	28	3	1	3	0.517	0.396	1.808500013
KQ37E	"cube,hoove"	u	u	long	37	3	1	3	0.517	0.396	1.808500013
KQ52J	"cube,hoove"	u	u	long	94	1	1	3	0.517	0.396	1.808500013
KR28H	"cube,hoove"	u	u	long	7	5	1	3	0.517	0.396	1.808500013
KS15D	"cube,hoove"	u	u	long	46	1	1	3	0.517	0.396	1.808500013
LC70W	"cube,hoove"	u	u	long	80	3	1	3	0.517	0.396	1.808500013
LQ40Z	"cube,hoove"	u	u	long	22	1	1	3	0.517	0.396	1.808500013
LT30W	"cube,hoove"	u	u	long	43	2	1	3	0.517	0.396	1.808500013
LY2O	"cube,hoove"	u	u	long	65	2	1	3	0.517	0.396	1.808500013
LY53Q	"cube,hoove"	u	u	long	79	4	1	3	0.517	0.396	1.808500013
LZ43Z	"cube,hoove"	u	u	long	80	2	1	3	0.517	0.396	1.808500013
MC41U	"cube,hoove"	u	u	long	75	3	1	3	0.517	0.396	1.808500013
MO73Z	"cube,hoove"	u	u	long	59	4	1	3	0.517	0.396	1.808500013
NX13O	"cube,hoove"	u	u	long	8	4	1	3	0.517	0.396	1.808500013
NZ20B	"cube,hoove"	u	u	long	35	4	1	3	0.517	0.396	1.808500013
OG60T	"cube,hoove"	u	u	long	57	1	1	3	0.517	0.396	1.808500013
ON3K	"cube,hoove"	u	u	long	50	1	1	3	0.517	0.396	1.808500013
ON74R	"cube,hoove"	u	u	long	23	6	1	3	0.517	0.396	1.808500013
OQ69Y	"cube,hoove"	u	u	long	11	3	1	3	0.517	0.396	1.808500013
OR11R	"cube,hoove"	u	u	long	19	5	1	3	0.517	0.396	1.808500013
OS26T	"cube,hoove"	u	u	long	37	1	1	3	0.517	0.396	1.808500013
PE14D	"cube,hoove"	u	u	long	84	3	1	3	0.517	0.396	1.808500013
PQ27D	"cube,hoove"	u	u	long	81	3	1	3	0.517	0.396	1.808500013
PW18G	"cube,hoove"	u	u	long	12	4	1	3	0.517	0.396	1.808500013
PX84R	"cube,hoove"	u	u	long	40	6	1	3	0.517	0.396	1.808500013
QR21P	"cube,hoove"	u	u	long	13	5	1	3	0.517	0.396	1.808500013
QW31L	"cube,hoove"	u	u	long	25	4	1	3	0.517	0.396	1.808500013
RB39H	"cube,hoove"	u	u	long	9	1	1	3	0.517	0.396	1.808500013
RL68G	"cube,hoove"	u	u	long	36	1	1	3	0.517	0.396	1.808500013
SG77E	"cube,hoove"	u	u	long	76	2	1	3	0.517	0.396	1.808500013
SK19G	"cube,hoove"	u	u	long	33	2	1	3	0.517	0.396	1.808500013
SK66K	"cube,hoove"	u	u	long	59	1	1	3	0.517	0.396	1.808500013
SQ87Z	"cube,hoove"	u	u	long	78	2	1	3	0.517	0.396	1.808500013
ST99W	"cube,hoove"	u	u	long	70	1	1	3	0.517	0.396	1.808500013
TE72Y	"cube,hoove"	u	u	long	23	3	1	3	0.517	0.396	1.808500013
TG10Q	"cube,hoove"	u	u	long	72	1	1	3	0.517	0.396	1.808500013
TK67C	"cube,hoove"	u	u	long	96	1	1	3	0.517	0.396	1.808500013
WT24N	"cube,hoove"	u	u	long	63	4	1	3	0.517	0.396	1.808500013
XC35E	"cube,hoove"	u	u	long	46	4	1	3	0.517	0.396	1.808500013
XG23P	"cube,hoove"	u	u	long	6	4	1	3	0.517	0.396	1.808500013
XL12Q	"cube,hoove"	u	u	long	73	2	1	3	0.517	0.396	1.808500013
XQ79R	"cube,hoove"	u	u	long	20	1	1	3	0.517	0.396	1.808500013
XS38P	"cube,hoove"	u	u	long	28	1	1	3	0.517	0.396	1.808500013
XS96W	"cube,hoove"	u	u	long	34	3	1	3	0.517	0.396	1.808500013
YD48I	"cube,hoove"	u	u	long	70	6	1	3	0.517	0.396	1.808500013
YK76J	"cube,hoove"	u	u	long	91	4	1	3	0.517	0.396	1.808500013
YN47M	"cube,hoove"	u	u	long	77	4	1	3	0.517	0.396	1.808500013
YU22I	"cube,hoove"	u	u	long	64	5	1	3	0.517	0.396	1.808500013
ZZ5V	"cube,hoove"	u	u	long	76	1	1	3	0.517	0.396	1.808500013
AM25Y	"peach,queen"	i	i	long	67	1	6	6	0.143	0.271	5.90094327
AR82M	"peach,queen"	i	i	long	60	2	6	6	0.143	0.271	5.90094327
AY9B	"peach,queen"	i	i	long	83	2	6	6	0.143	0.271	5.90094327
BA89W	"peach,queen"	i	i	long	53	1	6	6	0.143	0.271	5.90094327
BS90M	"peach,queen"	i	i	long	75	1	6	6	0.143	0.271	5.90094327
BU78I	"peach,queen"	i	i	long	42	1	6	6	0.143	0.271	5.90094327
BW95G	"peach,queen"	i	i	long	13	2	6	6	0.143	0.271	5.90094327
CK44O	"peach,queen"	i	i	long	8	1	6	6	0.143	0.271	5.90094327
CM34Z	"peach,queen"	i	i	long	65	1	6	6	0.143	0.271	5.90094327
DF61Q	"peach,queen"	i	i	long	32	1	6	6	0.143	0.271	5.90094327
DR17G	"peach,queen"	i	i	long	89	1	6	6	0.143	0.271	5.90094327
EK1N	"peach,queen"	i	i	long	38	4	6	6	0.143	0.271	5.90094327
ES29S	"peach,queen"	i	i	long	31	1	6	6	0.143	0.271	5.90094327
FJ83B	"peach,queen"	i	i	long	23	3	6	6	0.143	0.271	5.90094327
FU75W	"peach,queen"	i	i	long	59	2	6	6	0.143	0.271	5.90094327
FV16X	"peach,queen"	i	i	long	34	1	6	6	0.143	0.271	5.90094327
IF59C	"peach,queen"	i	i	long	22	3	6	6	0.143	0.271	5.90094327
JD94A	"peach,queen"	i	i	long	79	3	6	6	0.143	0.271	5.90094327
JE33O	"peach,queen"	i	i	long	36	1	6	6	0.143	0.271	5.90094327
JV42B	"peach,queen"	i	i	long	35	1	6	6	0.143	0.271	5.90094327
JY36H	"peach,queen"	i	i	long	95	1	6	6	0.143	0.271	5.90094327
KB4F	"peach,queen"	i	i	long	32	3	6	6	0.143	0.271	5.90094327
KI71L	"peach,queen"	i	i	long	28	1	6	6	0.143	0.271	5.90094327
KK92R	"peach,queen"	i	i	long	20	2	6	6	0.143	0.271	5.90094327
KQ37E	"peach,queen"	i	i	long	38	1	6	6	0.143	0.271	5.90094327
KQ52J	"peach,queen"	i	i	long	63	1	6	6	0.143	0.271	5.90094327
KR28H	"peach,queen"	i	i	long	37	4	6	6	0.143	0.271	5.90094327
KS15D	"peach,queen"	i	i	long	83	1	6	6	0.143	0.271	5.90094327
LC70W	"peach,queen"	i	i	long	66	1	6	6	0.143	0.271	5.90094327
LQ40Z	"peach,queen"	i	i	long	76	2	6	6	0.143	0.271	5.90094327
LT30W	"peach,queen"	i	i	long	50	1	6	6	0.143	0.271	5.90094327
LY2O	"peach,queen"	i	i	long	41	2	6	6	0.143	0.271	5.90094327
LY53Q	"peach,queen"	i	i	long	44	3	6	6	0.143	0.271	5.90094327
LZ43Z	"peach,queen"	i	i	long	67	2	6	6	0.143	0.271	5.90094327
MC41U	"peach,queen"	i	i	long	83	1	6	6	0.143	0.271	5.90094327
MO73Z	"peach,queen"	i	i	long	6	2	6	6	0.143	0.271	5.90094327
NX13O	"peach,queen"	i	i	long	43	1	6	6	0.143	0.271	5.90094327
NZ20B	"peach,queen"	i	i	long	10	2	6	6	0.143	0.271	5.90094327
OG60T	"peach,queen"	i	i	long	17	2	6	6	0.143	0.271	5.90094327
ON3K	"peach,queen"	i	i	long	85	1	6	6	0.143	0.271	5.90094327
ON74R	"peach,queen"	i	i	long	45	5	6	6	0.143	0.271	5.90094327
OQ69Y	"peach,queen"	i	i	long	77	1	6	6	0.143	0.271	5.90094327
OR11R	"peach,queen"	i	i	long	93	2	6	6	0.143	0.271	5.90094327
OS26T	"peach,queen"	i	i	long	71	1	6	6	0.143	0.271	5.90094327
PE14D	"peach,queen"	i	i	long	75	4	6	6	0.143	0.271	5.90094327
PQ27D	"peach,queen"	i	i	long	90	1	6	6	0.143	0.271	5.90094327
PW18G	"peach,queen"	i	i	long	11	2	6	6	0.143	0.271	5.90094327
PX84R	"peach,queen"	i	i	long	58	2	6	6	0.143	0.271	5.90094327
QR21P	"peach,queen"	i	i	long	45	2	6	6	0.143	0.271	5.90094327
QW31L	"peach,queen"	i	i	long	71	1	6	6	0.143	0.271	5.90094327
RB39H	"peach,queen"	i	i	long	25	2	6	6	0.143	0.271	5.90094327
RL68G	"peach,queen"	i	i	long	13	3	6	6	0.143	0.271	5.90094327
SG77E	"peach,queen"	i	i	long	95	1	6	6	0.143	0.271	5.90094327
SK19G	"peach,queen"	i	i	long	72	1	6	6	0.143	0.271	5.90094327
SK66K	"peach,queen"	i	i	long	14	2	6	6	0.143	0.271	5.90094327
SQ87Z	"peach,queen"	i	i	long	7	1	6	6	0.143	0.271	5.90094327
ST99W	"peach,queen"	i	i	long	91	1	6	6	0.143	0.271	5.90094327
TE72Y	"peach,queen"	i	i	long	30	1	6	6	0.143	0.271	5.90094327
TG10Q	"peach,queen"	i	i	long	23	1	6	6	0.143	0.271	5.90094327
TK67C	"peach,queen"	i	i	long	59	2	6	6	0.143	0.271	5.90094327
WT24N	"peach,queen"	i	i	long	77	1	6	6	0.143	0.271	5.90094327
